client,event
client17597,0
client17598,1
client17599,0
client176,0
client1760,0
client17600,0
client17601,0
client17602,0
client17603,0
client17604,0
client17605,0
client17606,0
client17607,0
client17608,0
client17609,0
client1761,0
client17610,0
client17611,0
client17612,1
client17613,1
client17614,0
client17615,0
client17616,0
client17617,0
client17618,0
client17619,0
client1762,1
client17620,0
client17621,0
client17622,0
client17623,0
client17624,1
client17625,0
client17626,0
client17627,0
client17628,1
client17629,1
client1763,0
client17630,1
client17631,0
client17632,0
client17633,1
client17634,0
client17635,0
client17636,0
client17637,0
client17638,0
client17639,0
client1764,1
client17640,0
client17641,0
client17642,0
client17643,0
client17644,0
client17645,0
client17646,1
client17647,0
client17648,0
client17649,0
client1765,0
client17650,0
client17651,0
client17652,0
client17653,0
client17654,0
client17655,0
client17656,0
client17657,0
client17658,0
client17659,0
client1766,1
client17660,0
client17661,0
client17662,0
client17663,0
client17664,0
client17665,0
client17666,0
client17667,0
client17668,0
client17669,1
client1767,0
client17670,0
client17671,0
client17672,0
client17673,0
client17674,0
client17675,0
client17676,1
client17677,0
client17678,0
client17679,0
client1768,0
client17680,1
client17681,0
client17682,0
client17683,0
client17684,0
client17685,0
client17686,0
client17687,0
client17688,0
client17689,0
client1769,1
client17690,0
client17691,1
client17692,1
client17693,0
client17694,1
client17695,0
client17696,1
client17697,1
client17698,0
client17699,0
client177,1
client1770,0
client17700,0
client17701,0
client17702,0
client17703,0
client17704,0
client17705,0
client17706,0
client17707,0
client17708,1
client17709,0
client1771,0
client17710,0
client17711,0
client17712,0
client17713,0
client17714,0
client17715,0
client17716,0
client17717,0
client17718,0
client17719,1
client1772,0
client17720,1
client17721,0
client17722,1
client17723,0
client17724,0
client17725,0
client17726,0
client17727,1
client17728,1
client17729,0
client1773,0
client17730,0
client17731,1
client17732,0
client17733,0
client17734,0
client17735,1
client17736,1
client17737,0
client17738,0
client17739,0
client1774,1
client17740,1
client17741,0
client17742,0
client17743,0
client17744,0
client17745,1
client17746,0
client17747,0
client17748,0
client17749,0
client1775,0
client17750,0
client17751,0
client17752,0
client17753,0
client17754,1
client17755,0
client17756,1
client17757,0
client17758,0
client17759,0
client1776,0
client17760,0
client17761,1
client17762,0
client17763,0
client17764,0
client17765,0
client17766,0
client17767,0
client17768,0
client17769,0
client1777,0
client17770,0
client17771,0
client17772,0
client17773,1
client17774,0
client17775,0
client17776,0
client17777,0
client17778,0
client17779,1
client1778,0
client17780,0
client17781,1
client17782,0
client17783,1
client17784,0
client17785,0
client17786,0
client17787,0
client17788,0
client17789,0
client1779,0
client17790,0
client17791,0
client17792,0
client17793,0
client17794,0
client17795,0
client17796,1
client17797,1
client17798,0
client17799,0
client178,0
client1780,0
client17800,0
client17801,0
client17802,1
client17803,0
client17804,1
client17805,0
client17806,0
client17807,0
client17808,0
client17809,0
client1781,0
client17810,0
client17811,1
client17812,0
client17813,0
client17814,0
client17815,0
client17816,0
client17817,0
client17818,0
client17819,0
client1782,0
client17820,0
client17821,0
client17822,0
client17823,0
client17824,0
client17825,0
client17826,1
client17827,0
client17828,0
client17829,1
client1783,0
client17830,0
client17831,0
client17832,0
client17833,0
client17834,0
client17835,0
client17836,1
client17837,0
client17838,0
client17839,0
client1784,0
client17840,0
client17841,0
client17842,0
client17843,0
client17844,0
client17845,0
client17846,0
client17847,0
client17848,1
client17849,1
client1785,0
client17850,0
client17851,0
client17852,0
client17853,0
client17854,0
client17855,0
client17856,1
client17857,0
client17858,0
client17859,0
client1786,0
client17860,0
client17861,1
client17862,1
client17863,0
client17864,0
client17865,1
client17866,1
client17867,1
client17868,1
client17869,0
client1787,0
client17870,0
client17871,0
client17872,0
client17873,1
client17874,0
client17875,0
client17876,0
client17877,0
client17878,0
client17879,1
client1788,0
client17880,0
client17881,0
client17882,0
client17883,0
client17884,1
client17885,0
client17886,0
client17887,1
client17888,1
client17889,1
client1789,0
client17890,0
client17891,0
client17892,0
client17893,0
client17894,0
client17895,0
client17896,0
client17897,1
client17898,0
client17899,0
client179,0
client1790,1
client17900,0
client17901,0
client17902,0
client17903,0
client17904,0
client17905,0
client17906,0
client17907,1
client17908,0
client17909,0
client1791,0
client17910,0
client17911,0
client17912,0
client17913,0
client17914,0
client17915,1
client17916,0
client17917,0
client17918,0
client17919,0
client1792,0
client17920,0
client17921,0
client17922,0
client17923,1
client17924,0
client17925,0
client17926,0
client17927,0
client17928,0
client17929,0
client1793,1
client17930,0
client17931,1
client17932,0
client17933,1
client17934,0
client17935,1
client17936,0
client17937,0
client17938,0
client17939,0
client1794,0
client17940,0
client17941,0
client17942,0
client17943,0
client17944,0
client17945,0
client17946,0
client17947,1
client17948,1
client17949,0
client1795,1
client17950,1
client17951,0
client17952,0
client17953,1
client17954,1
client17955,0
client17956,1
client17957,1
client17958,0
client17959,0
client1796,1
client17960,1
client17961,0
client17962,0
client17963,0
client17964,0
client17965,0
client17966,1
client17967,1
client17968,0
client17969,1
client1797,0
client17970,0
client17971,1
client17972,0
client17973,0
client17974,1
client17975,0
client17976,0
client17977,1
client17978,0
client17979,0
client1798,0
client17980,0
client17981,0
client17982,0
client17983,0
client17984,0
client17985,0
client17986,0
client17987,1
client17988,0
client17989,1
client1799,0
client17990,0
client17991,0
client17992,0
client17993,0
client17994,1
client17995,1
client17996,0
client17997,1
client17998,0
client17999,0
client18,0
client180,0
client1800,0
client18000,0
client18001,0
client18002,0
client18003,0
client18004,0
client18005,0
client18006,0
client18007,0
client18008,0
client18009,0
client1801,0
client18010,0
client18011,0
client18012,1
client18013,0
client18014,0
client18015,0
client18016,0
client18017,1
client18018,1
client18019,0
client1802,0
client18020,0
client18021,0
client18022,0
client18023,0
client18024,0
client18025,1
client18026,0
client18027,0
client18028,1
client18029,1
client1803,0
client18030,0
client18031,0
client18032,0
client18033,1
client18034,1
client18035,0
client18036,0
client18037,1
client18038,0
client18039,0
client1804,0
client18040,1
client18041,0
client18042,1
client18043,0
client18044,0
client18045,0
client18046,0
client18047,0
client18048,1
client18049,0
client1805,0
client18050,1
client18051,0
client18052,1
client18053,1
client18054,0
client18055,0
client18056,0
client18057,1
client18058,0
client18059,0
client1806,0
client18060,1
client18061,0
client18062,0
client18063,0
client18064,0
client18065,0
client18066,0
client18067,1
client18068,0
client18069,1
client1807,0
client18070,0
client18071,0
client18072,1
client18073,0
client18074,1
client18075,0
client18076,0
client18077,0
client18078,0
client18079,0
client1808,0
client18080,0
client18081,1
client18082,0
client18083,0
client18084,0
client18085,0
client18086,1
client18087,0
client18088,0
client18089,1
client1809,0
client18090,0
client18091,0
client18092,0
client18093,0
client18094,0
client18095,0
client18096,0
client18097,0
client18098,0
client18099,0
client181,1
client1810,0
client18100,1
client18101,0
client18102,1
client18103,1
client18104,0
client18105,0
client18106,0
client18107,0
client18108,0
client18109,0
client1811,0
client18110,0
client18111,0
client18112,1
client18113,0
client18114,0
client18115,0
client18116,0
client18117,1
client18118,0
client18119,1
client1812,0
client18120,0
client18121,1
client18122,0
client18123,0
client18124,0
client18125,0
client18126,0
client18127,0
client18128,0
client18129,0
client1813,0
client18130,0
client18131,0
client18132,0
client18133,0
client18134,0
client18135,0
client18136,0
client18137,0
client18138,0
client18139,1
client1814,0
client18140,1
client18141,0
client18142,0
client18143,0
client18144,1
client18145,1
client18146,0
client18147,0
client18148,0
client18149,0
client1815,0
client18150,0
client18151,0
client18152,0
client18153,1
client18154,1
client18155,0
client18156,0
client18157,0
client18158,0
client18159,0
client1816,0
client18160,0
client18161,0
client18162,0
client18163,0
client18164,1
client18165,0
client18166,1
client18167,1
client18168,1
client18169,0
client1817,0
client18170,1
client18171,0
client18172,0
client18173,0
client18174,1
client18175,1
client18176,0
client18177,0
client18178,0
client18179,0
client1818,0
client18180,0
client18181,0
client18182,0
client18183,0
client18184,1
client18185,1
client18186,0
client18187,0
client18188,0
client18189,0
client1819,0
client18190,1
client18191,0
client18192,0
client18193,0
client18194,0
client18195,0
client18196,0
client18197,0
client18198,0
client18199,0
client182,0
client1820,0
client18200,0
client18201,1
client18202,0
client18203,0
client18204,0
client18205,1
client18206,0
client18207,0
client18208,0
client18209,1
client1821,0
client18210,1
client18211,0
client18212,0
client18213,0
